7.24717	5.63957	0	0.73
7.25125	5.64868	0	0.731
7.25533	5.65785	0	0.732
7.25941	5.66708	0	0.733
7.2635	5.67637	0	0.734
7.26759	5.68571	0	0.735
7.27169	5.6951	0	0.736
7.27579	5.70454	0	0.737
7.27989	5.71404	0	0.738
7.284	5.72358	0	0.739
7.28812	5.73318	0	0.74
7.29224	5.74282	0	0.741
7.29637	5.7525	0	0.742
7.3005	5.76223	0	0.743
7.30465	5.772	0	0.744
7.3088	5.78181	0	0.745
7.31296	5.79167	0	0.746
7.31713	5.80156	0	0.747
7.32131	5.81149	0	0.748
7.3255	5.82145	0	0.749
7.3297	5.83145	0	0.75
7.33392	5.84149	0	0.751
7.33814	5.85156	0	0.752
7.34238	5.86165	0	0.753
7.34663	5.87178	0	0.754
7.35089	5.88194	0	0.755
7.35517	5.89212	0	0.756
7.35946	5.90233	0	0.757
7.36376	5.91256	0	0.758
7.36808	5.92282	0	0.759
7.37242	5.9331	0	0.76
7.37677	5.9434	0	0.761
7.38114	5.95372	0	0.762
7.38552	5.96405	0	0.763
7.38993	5.97441	0	0.764
7.39435	5.98478	0	0.765
7.39879	5.99516	0	0.766
7.40325	6.00556	0	0.767
7.40773	6.01597	0	0.768
7.41223	6.02638	0	0.769
7.41674	6.03681	0	0.77
7.42128	6.04725	0	0.771
7.42585	6.05769	0	0.772
7.43043	6.06813	0	0.773
7.43504	6.07858	0	0.774
7.43966	6.08903	0	0.775
7.44432	6.09949	0	0.776
7.44899	6.10994	0	0.777
7.45369	6.12039	0	0.778
7.45842	6.13084	0	0.779
7.46317	6.14129	0	0.78
7.46795	6.15173	0	0.781
7.47275	6.16216	0	0.782
7.47758	6.17259	0	0.783
7.48244	6.183	0	0.784
7.48732	6.19341	0	0.785
7.49223	6.2038	0	0.786
7.49718	6.21418	0	0.787
7.50215	6.22455	0	0.788
7.50715	6.2349	0	0.789
7.51218	6.24523	0	0.79
7.51724	6.25554	0	0.791
7.52233	6.26584	0	0.792
7.52746	6.27611	0	0.793
7.53262	6.28636	0	0.794
7.53781	6.29659	0	0.795
7.54303	6.30679	0	0.796
7.54828	6.31697	0	0.797
7.55358	6.32712	0	0.798
7.5589	6.33724	0	0.799
7.56426	6.34733	0	0.8
7.56966	6.35739	0	0.801
7.57509	6.36742	0	0.802
7.58056	6.37741	0	0.803
7.58606	6.38737	0	0.804
7.59161	6.39729	0	0.805
7.59719	6.40717	0	0.806
7.60281	6.41701	0	0.807
7.60846	6.42682	0	0.808
7.61416	6.43658	0	0.809
7.6199	6.4463	0	0.81
7.62568	6.45597	0	0.811
7.6315	6.4656	0	0.812
7.63736	6.47518	0	0.813
7.64326	6.48471	0	0.814
7.64921	6.4942	0	0.815
7.65519	6.50363	0	0.816
7.66123	6.51301	0	0.817
7.6673	6.52234	0	0.818
7.67342	6.53161	0	0.819
7.67958	6.54082	0	0.82
7.68579	6.54998	0	0.821
7.69205	6.55908	0	0.822
7.69835	6.56812	0	0.823
7.7047	6.5771	0	0.824
7.71109	6.58602	0	0.825
7.71754	6.59487	0	0.826
7.72403	6.60365	0	0.827
7.73057	6.61237	0	0.828
7.73716	6.62103	0	0.829
7.7438	6.62961	0	0.83
7.75049	6.63812	0	0.831
7.75723	6.64656	0	0.832
7.76402	6.65493	0	0.833
7.77086	6.66323	0	0.834
7.77776	6.67144	0	0.835
7.7847	6.67959	0	0.836
7.79171	6.68765	0	0.837
7.79876	6.69563	0	0.838
7.80587	6.70353	0	0.839
7.81303	6.71136	0	0.84
7.82025	6.71909	0	0.841
7.82752	6.72674	0	0.842
7.83485	6.73431	0	0.843
7.84224	6.74179	0	0.844
7.84968	6.74918	0	0.845
7.85718	6.75648	0	0.846
7.86474	6.76369	0	0.847
7.87236	6.77081	0	0.848
7.88003	6.77783	0	0.849
7.88777	6.78476	0	0.85
7.89556	6.79159	0	0.851
7.90342	6.79832	0	0.852
7.91133	6.80496	0	0.853
7.91931	6.81149	0	0.854
7.92735	6.81792	0	0.855
7.93545	6.82425	0	0.856
7.94362	6.83048	0	0.857
7.95184	6.8366	0	0.858
7.96014	6.84261	0	0.859
7.96849	6.84852	0	0.86
7.97691	6.85431	0	0.861
7.9854	6.86	0	0.862
7.99395	6.86557	0	0.863
8.00257	6.87103	0	0.864
8.01125	6.87637	0	0.865
8.02001	6.8816	0	0.866
8.02882	6.88671	0	0.867
8.03771	6.89171	0	0.868
8.04667	6.89658	0	0.869
8.05569	6.90133	0	0.87
8.06479	6.90596	0	0.871
8.07395	6.91047	0	0.872
8.08319	6.91485	0	0.873
8.0925	6.9191	0	0.874
8.10188	6.92323	0	0.875
8.11133	6.92723	0	0.876
8.12085	6.93109	0	0.877
8.13045	6.93483	0	0.878
8.14012	6.93843	0	0.879
8.14986	6.9419	0	0.88
8.15968	6.94524	0	0.881
8.16957	6.94843	0	0.882
8.17954	6.95149	0	0.883
8.18958	6.95441	0	0.884
8.1997	6.95719	0	0.885
8.2099	6.95982	0	0.886
8.22018	6.96232	0	0.887
8.23053	6.96467	0	0.888
8.24096	6.96687	0	0.889
8.25147	6.96892	0	0.89
8.26206	6.97083	0	0.891
8.27273	6.97259	0	0.892
8.28348	6.9742	0	0.893
8.29431	6.97565	0	0.894
8.30523	6.97695	0	0.895
8.31622	6.9781	0	0.896
8.3273	6.97908	0	0.897
8.33846	6.97992	0	0.898
8.3497	6.98059	0	0.899
8.36102	6.9811	0	0.9
8.37243	6.98145	0	0.901
8.38393	6.98164	0	0.902
8.39551	6.98166	0	0.903
8.40717	6.98152	0	0.904
8.41893	6.98121	0	0.905
8.43077	6.98074	0	0.906
8.44269	6.98009	0	0.907
8.4547	6.97928	0	0.908
8.46681	6.97829	0	0.909
8.479	6.97713	0	0.91
8.49127	6.97579	0	0.911
8.50364	6.97428	0	0.912
8.5161	6.97259	0	0.913
8.52865	6.97072	0	0.914
8.54129	6.96868	0	0.915
8.55402	6.96645	0	0.916
8.56685	6.96404	0	0.917
8.57976	6.96145	0	0.918
8.59277	6.95867	0	0.919
8.60588	6.9557	0	0.92
8.61907	6.95255	0	0.921
8.63236	6.94921	0	0.922
8.64575	6.94568	0	0.923
8.65923	6.94196	0	0.924
8.67281	6.93804	0	0.925
8.68648	6.93393	0	0.926
8.70025	6.92963	0	0.927
8.71412	6.92513	0	0.928
8.72809	6.92043	0	0.929
8.74215	6.91553	0	0.93
8.75632	6.91043	0	0.931
8.77058	6.90513	0	0.932
8.78494	6.89963	0	0.933
8.7994	6.89392	0	0.934
8.81397	6.888	0	0.935
8.82863	6.88188	0	0.936
8.8434	6.87555	0	0.937
8.85826	6.86902	0	0.938
8.87323	6.86227	0	0.939
8.88831	6.8553	0	0.94
8.90349	6.84813	0	0.941
8.91877	6.84074	0	0.942
8.93416	6.83313	0	0.943
8.94965	6.82531	0	0.944
8.96525	6.81726	0	0.945
8.98095	6.809	0	0.946
8.99676	6.80052	0	0.947
9.01268	6.79181	0	0.948
9.0287	6.78288	0	0.949
9.04483	6.77373	0	0.95
9.06108	6.76434	0	0.951
9.07743	6.75473	0	0.952
9.09389	6.74489	0	0.953
9.11046	6.73482	0	0.954
9.12714	6.72452	0	0.955
9.14393	6.71399	0	0.956
9.16083	6.70322	0	0.957
9.17785	6.69221	0	0.958
9.19497	6.68097	0	0.959
9.21221	6.66949	0	0.96
9.22957	6.65777	0	0.961
9.24703	6.64581	0	0.962
9.26462	6.63361	0	0.963
9.28231	6.62116	0	0.964
9.30012	6.60847	0	0.965
9.31805	6.59554	0	0.966
9.3361	6.58235	0	0.967
9.35426	6.56892	0	0.968
9.37254	6.55524	0	0.969
9.39093	6.5413	0	0.97
9.40945	6.52712	0	0.971
9.42808	6.51268	0	0.972
9.44683	6.49798	0	0.973
9.46571	6.48303	0	0.974
9.4847	6.46782	0	0.975
